V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
1569163;4751-4752;474 - 475;14;2017;0;437024;106152;0;0;8044;0;30000;0;0;5723;3670;3357;23405;0;16315;0;0;15638;129935;40404;4197146;330872;10;0;10;0;0;0;10;0;0;3;7;0;0;0;0;0;0;3;7;129935;22006;151941;16207,84;0;0;168148,84;442120;927565;3760122;684842,5;3760122;3760122;0;3914810;10813;4095962
1569164;4773;476 - 477;14;2017;0;170650;210874;231;3034;1800;0;3539;0;318;1062;939;928;6577;3640;120;0;178864;9822;18799;6685;188220;-40224;1;1;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;1;1;18799;3928;22727;2349,88;0;0;25076,88;84639;147476;17570;116057,5;17570;17570;0;238266;3600;270497
1569166;4711-472;471-472;14;2017;0;187871;19412;1000;0;0;0;9000;0;0;0;1000;2000;3000;0;0;0;0;3412;290572;85915;1517904;168459;19;2;0;19;0;0;21;1;1;0;0;8;11;0;0;0;0;9;12;0;49524;0;31281;0;290572;321853;374077;259067;1329283;316572;1329283;1329283;0;1354113;29024;1779663
1569167;453;453-454;14;2017;0;781403;327556,5;0;1955;42774;3236;15935;1153;5714;14519;11176;3854;107354;12783;39889;0;0;67214,5;443143;181761;3540556;453846,5;31;5;31;0;0;0;36;0;5;9;22;0;0;0;0;0;0;9;27;443143;85991;529134;86237,68;0;0;615371,68;1524710;1248335;2759147;1386522,5;2759147;2759147;0;3159082;347211;4172759
1569168;4751-4752;474 - 475;11;2003;0;126287;43755,5;312;0;4800;0;9200;4131;0;1787;2532;726;7500;0;12300;0;0;467,5;42562;18612;718600;82531,5;5;0;5;0;0;0;5;0;0;2;3;0;0;0;0;0;0;2;3;42562;9582;52144;8047,76;0;0;60191,76;96287;103851;592313;100069;592313;592313;0;639736;36330;737240
1569169;4741-4742;474 - 475;11;2017;0;465405;98110,5;0;3600;14400;0;0;15014;4459;34800;9537;2047;3498;0;8103;0;0;2652,5;352121;133283;1092000;367294,5;21;0;21;0;0;2;23;0;0;6;15;0;0;0;0;1;1;7;16;343035;64868;407903;59396,2;0;0;467299,2;325100;392000;626595;358550;626595;626595;0;737186;77571;1330861
1569170;464;464-465;14;2016;0;232917;132681;0;599;8713;0;36075;1712;1896;13728;1723;2137;25785;1120;17774;0;0;21419;103386;74101;703858;100236;12;0;2;10;0;0;12;0;0;1;1;5;5;0;0;0;0;6;6;19811;39163;43813;30708,32;0;83575;158096,32;866333;1033041;470941;949687;470941;470941;0;636884;35123;858041
1569171;462;462-463;14;2017;0;5732051;1908315,5;0;489526;19432;0;114524;26550;5235;30888;11491;1665;558761;18065;172631;0;224441;235106,5;567637;212376;24342144;3823735,5;34;0;34;0;0;1;35;0;0;12;22;0;0;0;0;1;0;13;22;560103;110315;670418;89825;0;0;760243;424358;323158;18610093;373758;18610093;18610093;0;20960562;145739;21942127
1569172;4711-472;471-472;14;2018;0;9450359;2088351;129;191841;148630;0;145844;34142;144726;779984;72162;46262;37300;164053;167480;0;0;155798;2530830;924174;62731438;7362008;180;0;0;180;0;7;187;0;0;0;0;107;73;0;0;7;0;114;73;0;523168;0;343690;0;2457786;2801476;6495761;6928657;53280329;6712209;53280329;53280329;0;56381778;936759;60963805
1569175;4772;476 - 477;14;2019;0;1895065;849444;0;19596;79469;0;587011;0;46825;93737;8554;4516;2298;2500;4938;0;0;0;294991;134467;5997833;1045621;25;0;25;0;0;0;25;0;0;12;13;0;0;0;0;0;0;12;13;294991;99759;394750;26450,24;0;0;421200,24;589340;73639;4103130;331489,5;4103130;4103130;0;4963501;0;5392959
1569181;462;462-463;14;2017;0;134308;5219;0;0;0;0;3000;0;0;0;1235;984;0;0;0;0;0;0;166513;61989;613049;129089;10;1;10;0;0;0;11;1;0;5;5;0;0;0;0;0;0;6;5;166513;31909;198422;26324,08;0;0;224746,08;5708;7254;478741;6481;478741;478741;0;487110;0;726086
1569192;4751-4752;474 - 475;14;2019;0;389022;207692;0;10848;57117;0;1000;957;20;500;6571;200;121683;0;0;0;0;8796;441455;138730;1254225;181330;9;0;1;8;0;1;10;0;0;0;1;8;0;0;0;1;0;9;1;417292;88236;500750;41546,96;0;18897;561194;1016326;1189276;864732;1102801;864732;864732;0;1097160;160322;1788407
1569193;462;462-463;14;2019;0;722266;80821,5;0;11282;15120;0;0;25457;0;416;816;734;2032;90;7214;0;0;17660,5;207548;90747;11456481;641444,5;17;0;11;6;0;0;17;0;0;4;7;0;6;0;0;0;0;4;13;108013;50545;133950;35364,16;0;99535;268849,16;28641;22877;10734215;25759;10734215;10734215;0;10901472;86123;11314138
1569196;4751-4752;474 - 475;11;2006;0;399324;247691;0;0;0;0;60000;14300;0;156545;10824;3528;0;0;1071;0;0;1423;232183;72384;1630656;151633;19;0;19;0;0;1;20;0;0;6;13;0;0;0;0;0;1;6;14;221650;50493;272143;18513,08;0;0;290656,08;788152;866174;1231332;827163;1231332;1231332;0;1490230;0;1819482
1569197;466;466-469;14;2019;0;5487779;3297292;2500;0;126390;0;140226;35653;16101;42000;6000;4620;2689870;0;233932;0;0;0;406800;99967;27943231;2190487;30;6;30;0;0;2;38;0;6;5;25;0;0;0;0;1;1;6;32;396000;79375;475375;11721,6;0;0;487096,6;1308214;597223;22455452;952718,5;22455452;22455452;0;25752744;0;26299903
1569198;462;462-463;14;2019;0;2830910;1976611,5;0;0;0;0;78970;0;2560;5074;19535;2285;667136;3605;6753;0;26797;13793,5;237569;92964;24134879;854298,5;16;0;0;16;49;0;65;0;0;0;0;5;11;16;33;0;0;21;44;0;53447;0;34195,88;1150103;237569;271764,88;20696;1759;21303969;11227,5;21303969;21303969;0;22216878;14533;23789249
1569202;462;462-463;14;2006;0;283559;67180;25;0;9300;0;10380;4500;829;10540;4705;650;15800;3130;7321;0;0;0;79879;34734;3691813;216379;7;0;0;7;0;0;7;0;0;0;0;2;5;0;0;0;0;2;5;0;11487;0;1811;0;79879;81690;380562;330000;3408254;355281;3408254;3408254;0;3478384;9261;3581123
1569203;473;473;14;2019;0;1274127;94531;0;0;0;0;45;0;29420;18814;2007;3625;16397;0;19130;0;0;5093;70401;29338;11157092;1179596;4;0;4;0;0;0;4;0;0;2;2;0;0;0;0;0;0;2;2;70401;22858;93259;5548,72;0;0;98807,72;49343;0;9882230;24671,5;9882230;9882230;0;9998793;10186;10113716
1569204;473;473;14;2019;0;868569;400954;6752;0;0;0;1;0;0;35901;1038;5950;42577;0;41400;0;0;7220;51552;19840;14559165;467615;4;0;4;0;13;0;17;0;0;2;2;0;0;1;12;0;0;3;14;51552;8792;60344;9951,52;260115;0;70295,52;88076;12910;13691331;50493;13691331;13691331;0;13873635;249570;14458614
1569205;473;473;14;2019;0;373340;48598,5;0;0;3000;0;180;0;7670;12637;2224;4517;12412;0;5698;0;0;260,5;41283;13721;6369013;324741,5;3;0;3;0;0;0;3;0;0;2;1;0;0;0;0;0;0;2;1;41283;7232;48515;5589,64;0;0;54104,64;111353;81578;5996408;96465,5;5996408;5996408;0;6051187;23929;6132482
1569206;473;473;14;2019;0;675500;219520,5;0;0;0;0;110;1162;2589;20893;1300;200;27430;0;59484;0;0;21352,5;0;0;4627813;455979,5;0;0;0;0;5;0;5;0;0;0;0;0;0;2;3;0;0;2;3;0;0;0;0;85000;0;0;1940;192;3953048;1066;3953048;3953048;0;4114539;14429;4213968
1569207;473;473;14;2019;0;637559;152870;0;0;0;0;5000;0;444;10269;936;1930;12094;0;27219;0;0;388;0;0;9393856;484689;0;0;0;0;5;0;5;0;0;0;0;0;0;1;4;0;0;1;4;0;0;0;0;94590;0;0;92806;0;8755562;46403;8755562;8755562;0;8822098;11216;8927904
1569208;4759-4761;476 - 477;14;2019;0;300213;25677;0;285;1800;0;3570;0;286;14792;1839;2439;332;153;181;0;0;0;134840;46903;3449521;274536;12;0;0;12;0;0;12;0;0;0;0;9;3;0;0;0;0;9;3;0;25549;0;18454,32;0;134840;153294,32;18950;162468;3149323;90709;3149323;3149323;0;3209193;0;3406104
1569209;4711-472;471-472;14;2020;0;-502224;75831;0;0;2100;0;6734;0;0;1990;1929;1379;24483;0;31307;0;0;5909;154817;62261;1899754;-578055;18;0;18;0;0;0;18;0;0;2;16;0;0;0;0;0;0;2;16;154817;35890;190707;22928,68;0;0;213635,68;473188;476316;2401228;474752;2401228;2401228;0;2501199;0;2735989
1569210;466;466-469;14;2020;0;64476;27672;0;0;1600;0;15242;0;0;7200;826;647;465;0;200;0;0;1492;152900;49590;173500;36804;11;1;10;1;0;0;12;0;1;10;0;1;0;0;0;0;0;11;1;151144;26008;176783;19963,28;0;1756;198502,28;0;10814;109024;5407;109024;109024;0;139803;451;342744
1569211;4751-4752;474 - 475;14;2020;0;748916;136306;64;1200;17378;0;17532;2806;0;3482;475;160;51986;0;41223;0;0;0;170979;66120;2229686;612610;13;0;13;0;0;0;13;0;0;13;0;0;0;0;0;0;0;13;;170979;37280;208259;28840;0;0;237099;385920;464921;1480770;425420,5;1480770;1480770;0;1618177;71726;1927002
1569212;462;462-463;14;2020;0;266348;62776,5;0;0;3300;0;36000;0;0;10999;3416;3092;0;0;1274;0;0;4695,5;120824;42369;8776267;203571,5;10;2;10;0;0;0;12;1;1;3;7;0;0;0;0;0;0;4;8;120824;25373;146197;14260,4;0;0;160457,4;0;212271;8509919;106135,5;8509919;8509919;0;8581434;5270;8761216
1569213;4751-4752;474 - 475;14;2020;0;695794;179116,5;0;127;11200;0;102672;7304;0;12886;7891;2704;14899;0;7823;0;0;11610,5;274647;99387;4328090;516677,5;17;0;17;0;0;0;17;0;0;2;15;0;0;0;0;0;0;2;15;274647;48842;323489;44639,24;0;0;368128,24;0;741401;3632296;370700,5;3632296;3632296;0;3844727;114535;4361834
1569214;466;466-469;14;2018;0;756524;175075,5;622;0;114217;0;12000;0;0;3024;1850;624;7696;0;23016;0;0;12026,5;10973;4492;7664898;581448,5;1;1;0;1;0;0;2;0;1;0;0;1;0;0;0;0;0;1;1;0;1857;0;2399,24;0;10973;13372,24;63200;85300;6908374;74250;6908374;6908374;0;7095476;14563;7126738
1569219;466;466-469;4;2007;0;8748826;787810,5;0;0;3949;0;135330;151450;625;22002;31575;3710;63108;13028;171049;0;0;191984,5;1478061;703221;45642936;7961015,5;78;0;78;0;0;2;80;0;0;22;56;0;0;0;0;2;0;24;56;1464715;424517;1889232;246593,6;0;0;2135825,6;5328496;8037496;36894247;6682996;36894247;36894247;0;38105358;1398836;41747387
1569221;462;462-463;14;2010;0;8903131;245908,5;1;0;47479;0;107900;15378;0;4255;8114;685;100;0;3841;0;0;58155,5;165224;74260;76722983;8657222,5;4;2;4;0;0;0;6;1;1;0;4;0;0;0;0;0;0;1;5;165224;25788;191012;44965,28;0;0;235977,28;166021;30503;67819852;98262;67819852;67819852;0;68159519;17583753;85983990
1569223;462;462-463;14;2015;0;2552214;273893,5;0;0;36015;0;43884;0;0;648;3236;90;66;36703;83825;0;0;69426,5;275523;133268;11483066;2278320,5;13;0;13;0;0;0;13;0;0;4;9;0;0;0;0;0;0;4;9;275523;64327;339850;62769,24;0;0;402619,24;965962;787151;8930852;876556,5;8930852;8930852;0;9368260;72974;9900204
1569224;462;462-463;14;2017;0;11322142;2791726;0;1199350;128093;0;165844;6808;0;50317;10299;3788;621556;10918;83004;0;138313;373436;615446;519058;18682073;8530416;25;0;19;6;0;0;25;0;0;9;10;1;5;0;0;0;0;10;15;542034;164022;687888;340794,64;0;73412;1102094,64;0;0;;0;7359931;7359931;0;10613616;426604;12236002
1569225;4711-472;471-472;14;2016;0;6700840;2726478,5;0;89294;161755;0;1292709;27594;116011;509366;109690;33814;36854;158129;182536;2693;0;6033,5;2079893;923386;56854990;3974361,5;141;0;2;139;0;7;148;0;0;2;0;59;80;0;0;5;2;66;82;32133;456660;38617;421156;0;2021631;2481404;6898517;4416631;50154669;5657574;50154669;50154669;0;52941160;89704;56034235
1569226;451;451;14;2018;0;421050;175585;0;0;24840;0;18000;0;0;593;1162;1000;126200;0;0;0;0;3790;3300;1402;8857485;245465;1;2;1;0;0;0;3;1;1;1;0;0;0;0;0;0;0;2;1;3300;662;3962;666,08;0;0;4628,08;75969;27289;8436435;51629;8436435;8436435;0;8679212;85191;8769105
1569227;466;466-469;14;2018;0;26000;8600;500;1000;0;0;600;0;0;1000;1000;1000;2000;1000;0;0;0;500;12454;5246;60000;17400;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;12454;2546;15000;2700;0;0;17700;5000;5000;34000;5000;34000;34000;0;45100;4000;66800
1569230;4759-4761;476 - 477;14;2020;0;1388366;109653,5;1;2320;14232;0;2000;3866;2823;11356;6152;1500;927;2215;47810;0;0;9713,5;157151;65917;7087954;1278712,5;12;0;12;0;1;0;13;0;0;7;5;0;0;0;1;0;0;7;6;157151;39838;196989;22377,96;4738;0;219366,96;813606;1065106;5699603;939356;5699603;5699603;0;5823764;0;6066700
1569231;4741-4742;474 - 475;14;2020;0;1722495;686436;599;11713;12373;257421;218131;0;4274;20751;11860;9118;58204;5698;49249;1517;0;25528;686216;205312;5257924;1036059;47;0;47;0;0;2;49;0;0;23;24;0;0;0;0;2;0;25;24;674696;125576;800272;67294,48;0;0;867566,48;1904301;3808603;3535360;2856452;3535360;3535360;0;4273492;9235;5265853
1569232;466;466-469;14;2020;0;1658192;21086;0;0;0;0;12000;0;1000;6000;0;1000;0;0;0;0;0;1086;196155;80048;8078505;1637106;10;0;0;10;0;0;10;0;0;0;0;1;9;0;0;0;0;1;9;0;44326;0;31276,16;0;196155;227431,16;2653;1340;6420313;1996,5;6420313;6420313;0;6445967;0;6744060
1569233;462;462-463;14;2020;0;369068;28110;0;0;0;0;12000;0;0;5716;1325;564;91;0;0;0;0;8414;247541;106013;4757817;340958;23;0;23;0;0;1;24;0;0;1;22;0;0;0;0;1;0;2;22;242274;57916;300190;43578,36;0;0;343768,36;0;2144604;4388749;1072302;4388749;4388749;0;4428492;5288000;10098433
1569235;465;464-465;14;2020;0;629752;215958;0;0;28032;6724;78052;3471;2556;2582;7663;924;28675;310;100;0;0;56869;131313;55177;2052066;413794;8;0;3;5;0;0;8;0;0;1;2;2;3;0;0;0;0;3;5;50218;24032;58495;28274,44;0;81095;167864,44;250000;780109;1422314;515054,5;1422314;1422314;0;1704046;0;1898839
1569237;4711-472;471-472;14;2020;0;218835;14679;179;0;0;0;11000;0;0;0;1500;1000;0;0;0;0;0;1000;139941;50468;988008;204156;11;3;0;11;0;0;14;1;2;0;0;3;8;0;0;0;0;4;10;0;32290;0;15248,64;0;139941;155189,64;64504;259067;768423;161785,5;768423;768423;0;792841;15989;999239
1569238;4711-472;471-472;14;2020;0;1946738;746096;0;14659;38686;0;12450;12382;0;77844;7339;3836;165;540;25992;953;261583;28084;89067;37580;30601228;1200642;13;2;13;0;22;0;37;1;1;5;8;0;0;10;12;0;0;16;21;89067;19595;108662;15280,76;261583;0;123942,76;1463622;1988982;28655240;1726302;28655240;28655240;0;29322088;182607;29908921
1569240;466;466-469;14;2020;0;759363;62343;0;0;15665;0;28800;0;1000;11232;920;2976;0;0;1750;0;0;0;153615;53468;3235504;697020;14;2;14;0;0;0;16;2;0;10;4;0;0;0;0;0;0;12;4;153615;29106;182721;21058,56;0;0;203779,56;0;2022427;2476141;1011213,5;2476141;2476141;0;2551369;0;2775731
1569242;466;466-469;14;10;0;544882;53368;0;0;16708;0;2700;0;143;29170;4155;256;211;0;0;0;0;25;26374;11132;2315479;491514;2;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;2;;0;4226;0;5737,28;0;26374;32111,28;851697;1500;1770597;426598,5;1770597;1770597;0;1824014;1749;1863269
1569243;462;462-463;14;2018;0;9227744;418321;0;0;193494;0;168000;0;0;4255;10114;686;0;16204;22857;0;0;2711;65074;29719;286764756;8809423;5;1;0;5;0;0;6;0;1;0;0;4;1;0;0;0;0;4;2;0;14790;0;13508,84;0;65074;78582,84;0;114750;277537012;57375;277537012;277537012;0;279344103;9177727;288627702
1657668;454;453-454;14;1990;0;2355599;700866;71;6553;31133;152370;97304;58529;3865;29551;16526;8459;103949;28379;18380;0;0;145797;599402;241620;11135735;1654733;38;0;9;29;0;2;40;0;0;6;3;8;21;0;0;1;1;15;25;228580;143570;283088;83864,64;0;359381;726333,64;4956055;4761701;8780136;4858878;8780136;8780136;0;9791591;120821;10803885
1657670;473;473;4;1985;0;799474;385860,5;0;0;23864;12749;9844;4125;1856;29037;2360;1607;271193;10068;11917;0;0;7240,5;216505;86412;4707679;413613,5;13;0;13;0;0;0;13;0;0;4;9;0;0;0;0;0;0;4;9;216505;51685;268190;29761,48;0;0;297951,48;235239;97741;3908118;166490;3908118;3908118;0;4314278;61470;4708413
1657672;473;473;11;1984;0;863038;416209;0;0;15600;2671;12000;2119;1992;60761;6459;3002;295649;2540;2529;0;0;10887;175427;73312;6954315;446829;13;1;13;0;0;0;14;1;0;2;11;0;0;0;0;0;0;3;11;175427;29541;204968;39998,84;0;0;244966,84;136852;112398;6091283;124625;6091283;6091283;0;6546275;0;6811757
1657690;466;466-469;4;1989;0;619246;130342;0;0;18392;0;67828;2817;2797;7667;10033;4612;2428;3427;7196;0;0;3145;268846;99564;1207467;488904;18;0;1;17;0;0;18;0;0;0;1;4;13;0;0;0;0;4;14;76668;53907;90221;40406,44;0;192178;322805,44;258492;300265;588084;279378,5;588084;588084;0;747712;46448;1183517
1657700;4711-472;471-472;5;1989;0;5421506;2434412,5;40;95569;51596;22701;237586;29851;194763;325561;24121;33720;181148;53642;101568;678;0;176795,5;1388724;544460;35806412;2987093,5;108;0;42;66;22;2;132;0;0;22;20;19;47;6;16;2;0;49;83;966549;320647;1192950;192076,68;669873;408655;1793681,68;2174188;1909987;30382826;2042087,5;30382826;30382826;0;32450616;136707;35332296
1657702;451;451;5;1978;7560;3102706;701017,5;0;0;72207;0;57678;78445;169897;66938;86171;5675;11087;72672;31844;0;0;48403,5;1334818;614739;16902855;2401688,5;68;0;68;0;0;2;70;0;0;15;53;0;0;0;0;0;2;15;55;1324749;336449;1661198;238043,92;0;0;1899241,92;2425094;2730225;13792836;2577659,5;13792836;13800396;0;14809932;851052;17750387
1657703;451;451;14;1978;125310;3022181;972643,5;0;0;87441;2470;377599;27989;4241;58730;16372;4233;67512;77751;43424;0;0;204881,5;933099;406117;21343859;2049537,5;47;0;47;0;0;2;49;0;0;15;32;0;0;0;0;0;2;15;34;918817;229704;1148521;153773,32;0;0;1302294,32;4794244;1850100;18196368,04;3322172;18196368;18321678;0;19736198;470531;21617092
1657704;451;451;14;1971;0;3809104;1606893;0;42;117027;16110;665184;27380;8354;37298;18444;5072;100878;154452;128257;0;0;328395;867309;376571;26536194;2202211;50;0;50;0;0;2;52;0;0;14;36;0;0;0;0;0;2;14;38;847120;222124;1069244;134405,16;0;0;1203649,16;3596863;2481453;22727090;3039158;22727090;22727090;0;25015738;437496;26776908
1657707;473;473;5;1974;471994;3848826;1280280;0;0;137246;0;8563;76399;85320;65439;11475;1688;188605;2653;250075;0;0;362737;312345;119774;24562985;2568546;19;0;19;0;5;1;25;0;0;8;11;0;0;4;1;0;1;12;13;310004;56245;366249;56566,52;90080;0;422815,52;239955;279834;20242040,82;259894,5;20242039;20714033;0;22388995;254324;23246434
1657709;473;473;14;1983;0;1352208;735732;0;0;334206;0;31383;13703;6475;16379;17561;3606;30931;26240;216934;0;0;38314;649145;262468;8061216;616476;34;0;0;34;0;1;35;0;0;0;0;13;21;0;0;0;1;13;22;0;157548;0;90029,04;0;645868;735897,04;649315;721163;6709743;685239;6709743;6709743;0;7545257;0;8507887
1657710;454;453-454;14;1979;80909;3066704;1180395,5;0;34;168220;19989;304318;80515;17923;38975;52785;5810;25029;66992;155476;0;0;212938,5;1220578;520032;27202784;1886308,5;71;0;71;0;2;3;76;0;0;29;42;0;0;1;1;0;3;30;46;1194103;304201;1498304;184462,04;31391;0;1682766,04;4208384;3876083;24055171,02;4042233,5;24055171;24136080;0;25810055;432123;28114806
1657711;466;466-469;5;1981;0;15193;11557;0;0;2000;0;7932;0;0;500;400;50;200;0;0;0;0;475;2196;848;58290;3636;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;1;2196;484;2680;314,16;0;0;2994,16;137723;93916;42807;115819,5;42807;42807;0;54839;0;58140
1657713;462;462-463;5;1977;0;11293168;2834541;0;9607;82202;0;240201;149891;145525;59802;89906;2253;900139;1878;626416;0;0;526721;3038449;1121259;81949813;8458627;227;0;129;98;0;7;234;0;0;63;66;59;39;0;0;4;3;126;108;1882491;624327;2230867;425246,4;0;1091807;3747920,4;7779513;5585468;70656645;6682490,5;70656645;70656645;0;74688315;695879;80002715
1657716;462;462-463;4;1979;0;888367;303323,5;0;3169;66410;0;62177;6211;2212;2635;4737;845;14638;1200;57208;0;0;81881,5;243725;91816;4933950;585043,5;19;0;12;7;0;0;19;0;0;1;11;3;4;0;0;0;0;4;15;147104;49142;172042;37194,4;0;96621;305857,4;341149;343519;4045583;342334;4045583;4045583;0;4484331;61;4846146
1657717;464;464-465;14;1966;0;7487756;1341202;0;41337;84956;0;331107;41016;33617;17986;132475;10146;276149;77214;86259;0;0;200336;2323521;824242;37970391;6146554;103;0;90;13;1;5;109;0;0;26;64;7;6;1;0;3;2;37;72;2122081;412349;2507287;354129,56;8604;155355;3016771,56;3921374;4428363;30482635;4174868,5;30482635;30482635;0;32518436;0;35819876
1657719;466;466-469;14;1972;0;11293187;2707053;0;9474;5707;0;578338;34400;117433;89049;81944;13683;1219311;95033;94414;266;0;368001;2314671;984158;50548357;8586134;135;0;135;0;0;6;141;0;0;41;94;0;0;0;0;4;2;45;96;2282456;585733;2868189;339023;0;0;3207212;5311509;6200753;39255170;5756131;39255170;39255170;0;42793818;661795;47095389
1657722;4711-472;471-472;11;1972;0;1222002;369500,5;105;81014;0;0;0;31112;7215;59637;4119;7456;49929;18525;48112;0;0;62276,5;306757;107757;9802946;852501,5;25;0;0;25;0;0;25;0;0;0;0;14;11;0;0;0;0;14;11;0;56130;0;44400,76;0;306757;351157,76;1315869;1223603;8580944;1269736;8580944;8580944;0;9072669;132128;9641600
1657723;4719;471-472;2;1993;0;3374628;986245,5;0;27261;65145;0;413075;23844;16369;92301;39254;4355;49070;112643;75482;2120;0;65326,5;1501049;498281;13580322;2388382,5;112;0;6;106;0;3;115;0;0;3;3;75;31;0;0;2;1;80;35;354433;254056;417821;212419,24;0;1124693;1754933,24;4180910;3980150;10205694;4080530;10205694;10205694;0;11538036;310065;13990248
1657726;462;462-463;11;1984;0;825278;37099,5;0;355;0;0;20400;0;0;8762;1560;2700;0;0;1648;0;0;1674,5;227034;91989;7176330;788178,5;20;1;0;20;0;1;22;1;0;0;0;10;10;0;0;0;1;11;11;0;52671;0;33895,52;0;218021;251916,52;1695427;2187992;6351052;1941709,5;6351052;6351052;0;6420178;187802;6951390
1657732;4771;476 - 477;11;1977;0;260589;131035;0;571;800;0;98186;1205;4213;3426;5969;2314;2046;4711;1330;0;0;6264;90157;35383;652368;129554;9;1;9;0;0;0;10;1;0;8;1;0;0;0;0;0;0;9;1;90157;17304;107461;15580,84;0;0;123041,84;304323;248733;391304;276528;391304;391304;0;554427;7342;698641
1657737;4741-4742;474 - 475;11;1985;0;1090862;420369,5;0;0;5869;0;0;0;29013;17882;22039;6579;34048;0;3285;0;0;34707,5;31188;12523;7524598;670492,5;3;0;3;0;18;0;21;0;0;2;1;0;0;8;10;0;0;10;11;31188;6071;37259;4887,36;266947;0;42146,36;5760928;5843534;6433736;5802231;6433736;6433736;0;6695645;72172;7106723
1657738;4741-4742;474 - 475;14;1955;0;767318;231500,5;0;219;146908;0;0;12522;8295;9451;14270;849;6640;7925;14087;509;0;9825,5;250490;115890;3650072;535817,5;22;1;1;21;0;1;24;0;1;0;1;11;10;0;0;1;0;12;12;18227;70167;26990;39713,08;0;224784;291487,08;1081834;952210;2882685;1017022;2882685;2882685;0;3197769;44515;3628031
1657740;4751-4752;474 - 475;4;1975;0;2072156;359091,5;0;45;2408;0;4587;32132;62906;19731;13049;2664;144868;4850;45614;0;0;26237,5;662864;281516;21615771;1713064,5;47;0;47;0;0;1;48;0;0;11;36;0;0;0;0;0;1;11;37;650953;172742;823695;93139,36;0;0;916834,36;2767205;2013697;19544444;2390451;19544444;19544444;0;20160010;174342;21325063
1657741;4751-4752;474 - 475;14;1961;0;227254;52214,5;0;1729;518;0;24358;0;972;4584;7325;1659;5782;290;323;0;0;4674,5;158083;51045;1013210;175039,5;12;0;9;3;0;0;12;0;0;3;6;0;3;0;0;0;0;3;9;124228;28699;146567;18932,24;0;33855;199354,24;645901;626958;785956;636429,5;785956;785956;0;857973;5776;1087203
1657742;465;464-465;14;1942;0;875120;335150;0;583;94765;0;8150;11080;4792;8655;11359;5640;7715;94263;72844;0;0;15304;237907;108003;4357714;539970;15;1;15;0;0;1;17;0;1;5;10;0;0;0;0;0;1;5;12;227374;59107;286481;43239,44;0;0;329720,44;813448;693404;3482594;753426;3482594;3482594;0;3873322;31322;4278441
1657750;451;451;14;1968;537216;11001157;1391044;453;0;69501;41255;354917;42638;159966;104715;48067;15583;61596;91622;67828;0;0;177355;2646303;877305;67200407;9610113;87;0;76;11;8;4;99;0;0;28;48;2;9;2;6;1;3;33;66;2394922;384462;2752475;425684,44;155548;213957;3392116,44;3973205;2211317;55662034,17;3092261;55662034;56199250;0;58121885;74201;62121159
1657751;451;451;4;1992;1439015;15164230;6468939,5;26;0;1425346;45535;1961560;190193;312213;173053;76528;30124;143924;522927;525913;0;114042;904651,5;3352841;1474231;113134308;8695290,5;180;0;170;10;2;6;188;0;0;74;96;5;5;2;0;1;5;82;106;3138586;844623;3949541;541806,16;42904;154297;4645644,16;11039065;11453086;96617237,13;11246075,5;96617237;98056252;0;106720740;728399;112649061
1657754;451;451;14;1992;186141;5892009;2448781;1969;0;61053;192641;514095;25293;28886;64201;47982;10481;294829;328586;118411;0;0;331567;2464859;1007429;39252847;3443228;94;0;40;54;0;4;98;0;0;17;23;21;33;0;0;2;2;40;58;1369184;517153;1663245;421175,36;0;1051207;3135627,36;6963294;5455267;33174697,03;6209280,5;33174697;33360838;0;36050657;714259;40684246
1657755;451;451;5;1984;4383695;24515646;9372564,5;8620;0;755314;1482515;2529181;422435;324447;545748;308131;121185;455423;382474;315038;0;0;1498307,5;9731801;3485763;212966976;15143081,5;457;0;457;0;12;16;485;0;0;139;318;0;0;9;3;3;13;151;334;9563261;1822990;11386251;1456667,8;223746;0;12842918,8;25147105;25287420;184067882,2;25217262,5;184067882;188451577;0;201421053;2842689;218319955
1657761;451;451;14;1977;1093116;15953737;6666593;1492;0;1459292;646040;1075662;257342;242009;264920;59044;25310;126243;477864;311603;0;0;1682544;7136254;2753723;98953501;9287144;222;0;222;0;2;10;234;0;0;222;0;0;0;1;1;10;0;233;1;7032673;1503094;8535767;1068348,44;37228;0;9604115,44;22091717;20637225;81906648,05;21364471;81906648;82999764;0;92618668;1734689;104684956
